filename,action_type,timestamp,fps,width,height
jab_left_20260307_192020_288319.mp4,jab_left,2026-03-07T19:20:22.054336,30.0,1920,1080
jab_left_20260307_192024_576072.mp4,jab_left,2026-03-07T19:20:26.084833,30.0,1920,1080
jab_left_20260307_192028_623523.mp4,jab_left,2026-03-07T19:20:30.142085,30.0,1920,1080
jab_left_20260307_192032_656477.mp4,jab_left,2026-03-07T19:20:34.179054,30.0,1920,1080
jab_left_20260307_192036_695204.mp4,jab_left,2026-03-07T19:20:38.200124,30.0,1920,1080
jab_left_20260307_192040_722428.mp4,jab_left,2026-03-07T19:20:42.242461,30.0,1920,1080
jab_left_20260307_192044_766798.mp4,jab_left,2026-03-07T19:20:46.271761,30.0,1920,1080
jab_left_20260307_192048_815668.mp4,jab_left,2026-03-07T19:20:50.338742,30.0,1920,1080
jab_left_20260307_192052_863382.mp4,jab_left,2026-03-07T19:20:54.387868,30.0,1920,1080
jab_left_20260307_192056_910537.mp4,jab_left,2026-03-07T19:20:58.432204,30.0,1920,1080
jab_left_20260307_192100_958979.mp4,jab_left,2026-03-07T19:21:02.518569,30.0,1920,1080
jab_left_20260307_192105_040323.mp4,jab_left,2026-03-07T19:21:06.548942,30.0,1920,1080
jab_left_20260307_192109_088123.mp4,jab_left,2026-03-07T19:21:10.593408,30.0,1920,1080
jab_left_20260307_192113_142627.mp4,jab_left,2026-03-07T19:21:14.673179,30.0,1920,1080
jab_left_20260307_192117_200603.mp4,jab_left,2026-03-07T19:21:18.720645,30.0,1920,1080
jab_left_20260307_192121_245812.mp4,jab_left,2026-03-07T19:21:22.835627,30.0,1920,1080
jab_left_20260307_192125_358692.mp4,jab_left,2026-03-07T19:21:26.915344,30.0,1920,1080
jab_left_20260307_192129_438896.mp4,jab_left,2026-03-07T19:21:30.961951,30.0,1920,1080
jab_left_20260307_192133_485865.mp4,jab_left,2026-03-07T19:21:35.009688,30.0,1920,1080
jab_left_20260307_192137_537031.mp4,jab_left,2026-03-07T19:21:39.082624,30.0,1920,1080
jab_left_20260307_192141_614678.mp4,jab_left,2026-03-07T19:21:43.137154,30.0,1920,1080
jab_left_20260307_192145_663698.mp4,jab_left,2026-03-07T19:21:47.192105,30.0,1920,1080
jab_left_20260307_192149_743221.mp4,jab_left,2026-03-07T19:21:51.325709,30.0,1920,1080
jab_left_20260307_192153_854772.mp4,jab_left,2026-03-07T19:21:55.377296,30.0,1920,1080
jab_left_20260307_192157_901742.mp4,jab_left,2026-03-07T19:21:59.410690,30.0,1920,1080
jab_left_20260307_192201_982356.mp4,jab_left,2026-03-07T19:22:03.523436,30.0,1920,1080
jab_left_20260307_192206_062244.mp4,jab_left,2026-03-07T19:22:07.586657,30.0,1920,1080
jab_left_20260307_192210_109420.mp4,jab_left,2026-03-07T19:22:11.636924,30.0,1920,1080
jab_left_20260307_192214_156993.mp4,jab_left,2026-03-07T19:22:15.701062,30.0,1920,1080
jab_left_20260307_192218_237906.mp4,jab_left,2026-03-07T19:22:19.755630,30.0,1920,1080
jab_left_20260307_192222_287779.mp4,jab_left,2026-03-07T19:22:23.814407,30.0,1920,1080
jab_left_20260307_192226_365721.mp4,jab_left,2026-03-07T19:22:27.881251,30.0,1920,1080
jab_left_20260307_192230_412584.mp4,jab_left,2026-03-07T19:22:31.936233,30.0,1920,1080
jab_left_20260307_192234_461409.mp4,jab_left,2026-03-07T19:22:35.985747,30.0,1920,1080
jab_left_20260307_192238_510374.mp4,jab_left,2026-03-07T19:22:40.016521,30.0,1920,1080
jab_left_20260307_192242_542706.mp4,jab_left,2026-03-07T19:22:44.064978,30.0,1920,1080
jab_left_20260307_192246_590074.mp4,jab_left,2026-03-07T19:22:48.113797,30.0,1920,1080
jab_left_20260307_192250_637906.mp4,jab_left,2026-03-07T19:22:52.164299,30.0,1920,1080
jab_left_20260307_192254_685277.mp4,jab_left,2026-03-07T19:22:56.206759,30.0,1920,1080
jab_left_20260307_192258_732701.mp4,jab_left,2026-03-07T19:23:00.266926,30.0,1920,1080
jab_left_20260307_192302_813085.mp4,jab_left,2026-03-07T19:23:04.337862,30.0,1920,1080
jab_left_20260307_192306_860578.mp4,jab_left,2026-03-07T19:23:08.384725,30.0,1920,1080
jab_left_20260307_192310_909300.mp4,jab_left,2026-03-07T19:23:12.430078,30.0,1920,1080
jab_left_20260307_192314_956618.mp4,jab_left,2026-03-07T19:23:16.483526,30.0,1920,1080
jab_left_20260307_192319_005255.mp4,jab_left,2026-03-07T19:23:20.529734,30.0,1920,1080
jab_left_20260307_192323_052560.mp4,jab_left,2026-03-07T19:23:24.561181,30.0,1920,1080
jab_left_20260307_192327_086634.mp4,jab_left,2026-03-07T19:23:28.608048,30.0,1920,1080
jab_left_20260307_192331_132240.mp4,jab_left,2026-03-07T19:23:32.689094,30.0,1920,1080
jab_left_20260307_192335_213711.mp4,jab_left,2026-03-07T19:23:36.735921,30.0,1920,1080
jab_left_20260307_192339_261010.mp4,jab_left,2026-03-07T19:23:40.784760,30.0,1920,1080
jab_right_20260307_192346_348231.mp4,jab_right,2026-03-07T19:23:47.871445,30.0,1920,1080
jab_right_20260307_192350_379708.mp4,jab_right,2026-03-07T19:23:51.891645,30.0,1920,1080
jab_right_20260307_192354_413159.mp4,jab_right,2026-03-07T19:23:55.966846,30.0,1920,1080
jab_right_20260307_192358_491722.mp4,jab_right,2026-03-07T19:24:00.015633,30.0,1920,1080
jab_right_20260307_192402_525347.mp4,jab_right,2026-03-07T19:24:04.048013,30.0,1920,1080
jab_right_20260307_192406_571450.mp4,jab_right,2026-03-07T19:24:08.097094,30.0,1920,1080
jab_right_20260307_192410_619740.mp4,jab_right,2026-03-07T19:24:12.145828,30.0,1920,1080
jab_right_20260307_192414_668227.mp4,jab_right,2026-03-07T19:24:16.195524,30.0,1920,1080
jab_right_20260307_192418_747346.mp4,jab_right,2026-03-07T19:24:20.270680,30.0,1920,1080
jab_right_20260307_192422_799769.mp4,jab_right,2026-03-07T19:24:24.361399,30.0,1920,1080
jab_right_20260307_192426_908202.mp4,jab_right,2026-03-07T19:24:28.418542,30.0,1920,1080
jab_right_20260307_192430_956871.mp4,jab_right,2026-03-07T19:24:32.480721,30.0,1920,1080
jab_right_20260307_192435_003006.mp4,jab_right,2026-03-07T19:24:36.518874,30.0,1920,1080
jab_right_20260307_192439_050827.mp4,jab_right,2026-03-07T19:24:40.575190,30.0,1920,1080
jab_right_20260307_192443_099257.mp4,jab_right,2026-03-07T19:24:44.624708,30.0,1920,1080
jab_right_20260307_192447_148537.mp4,jab_right,2026-03-07T19:24:48.694383,30.0,1920,1080
jab_right_20260307_192451_227240.mp4,jab_right,2026-03-07T19:24:52.750645,30.0,1920,1080
jab_right_20260307_192455_275210.mp4,jab_right,2026-03-07T19:24:56.780779,30.0,1920,1080
jab_right_20260307_192459_325325.mp4,jab_right,2026-03-07T19:25:00.832289,30.0,1920,1080
jab_right_20260307_192503_359150.mp4,jab_right,2026-03-07T19:25:04.929578,30.0,1920,1080
jab_right_20260307_192507_435337.mp4,jab_right,2026-03-07T19:25:08.960650,30.0,1920,1080
jab_right_20260307_192511_515073.mp4,jab_right,2026-03-07T19:25:13.037727,30.0,1920,1080
jab_right_20260307_192515_563430.mp4,jab_right,2026-03-07T19:25:17.159218,30.0,1920,1080
jab_right_20260307_192519_728366.mp4,jab_right,2026-03-07T19:25:21.279115,30.0,1920,1080
jab_right_20260307_192523_837505.mp4,jab_right,2026-03-07T19:25:25.361575,30.0,1920,1080
jab_right_20260307_192527_887105.mp4,jab_right,2026-03-07T19:25:29.393182,30.0,1920,1080
jab_right_20260307_192531_915007.mp4,jab_right,2026-03-07T19:25:33.445312,30.0,1920,1080
jab_right_20260307_192535_968128.mp4,jab_right,2026-03-07T19:25:37.483049,30.0,1920,1080
jab_right_20260307_192540_015409.mp4,jab_right,2026-03-07T19:25:41.523578,30.0,1920,1080
jab_right_20260307_192544_065171.mp4,jab_right,2026-03-07T19:25:45.610539,30.0,1920,1080
jab_right_20260307_192548_144666.mp4,jab_right,2026-03-07T19:25:49.658875,30.0,1920,1080
jab_right_20260307_192552_188595.mp4,jab_right,2026-03-07T19:25:53.711525,30.0,1920,1080
jab_right_20260307_192556_236109.mp4,jab_right,2026-03-07T19:25:57.793442,30.0,1920,1080
jab_right_20260307_192600_321861.mp4,jab_right,2026-03-07T19:26:01.840825,30.0,1920,1080
jab_right_20260307_192604_365458.mp4,jab_right,2026-03-07T19:26:05.887079,30.0,1920,1080
jab_right_20260307_192608_413899.mp4,jab_right,2026-03-07T19:26:09.932996,30.0,1920,1080
jab_right_20260307_192612_462465.mp4,jab_right,2026-03-07T19:26:13.981315,30.0,1920,1080
jab_right_20260307_192616_507806.mp4,jab_right,2026-03-07T19:26:18.060596,30.0,1920,1080
jab_right_20260307_192620_657908.mp4,jab_right,2026-03-07T19:26:22.174455,30.0,1920,1080
jab_right_20260307_192624_701297.mp4,jab_right,2026-03-07T19:26:26.220793,30.0,1920,1080
jab_right_20260307_192628_745696.mp4,jab_right,2026-03-07T19:26:30.300070,30.0,1920,1080
jab_right_20260307_192632_827526.mp4,jab_right,2026-03-07T19:26:34.380494,30.0,1920,1080
jab_right_20260307_192636_906475.mp4,jab_right,2026-03-07T19:26:38.460172,30.0,1920,1080
jab_right_20260307_192640_989269.mp4,jab_right,2026-03-07T19:26:42.500088,30.0,1920,1080
jab_right_20260307_192645_037631.mp4,jab_right,2026-03-07T19:26:46.548209,30.0,1920,1080
jab_right_20260307_192649_066304.mp4,jab_right,2026-03-07T19:26:50.585255,30.0,1920,1080
jab_right_20260307_192653_114871.mp4,jab_right,2026-03-07T19:26:54.639377,30.0,1920,1080
jab_right_20260307_192657_163413.mp4,jab_right,2026-03-07T19:26:58.684052,30.0,1920,1080
jab_right_20260307_192701_210291.mp4,jab_right,2026-03-07T19:27:02.725852,30.0,1920,1080
jab_right_20260307_192705_258738.mp4,jab_right,2026-03-07T19:27:06.784073,30.0,1920,1080
